rank,country,region,score,gdp,health_life_expectancy,freedom,perceptions_of_corruption,generosity,dystopia_residual
105,Bulgaria,Central and Eastern Europe,4.714000225,1.161459088,0.70821768,0.289231718,0.011051531000000002,0.11317769400000001,0.996139288
106,Sierra Leone,Sub-Saharan Africa,4.709000111,0.368420929,0.005564754,0.318697691,0.071095176,0.293040901,2.668459892
107,Cameroon,Sub-Saharan Africa,4.695000172,0.564305365,0.132892117,0.43038874899999996,0.051306631,0.236298457,2.333645582
108,Iran,Middle East and Northern Africa,4.691999912,1.156873107,0.639333189,0.249322608,0.048761072999999995,0.38724291299999997,1.4987349509999999
109,Albania,Central and Eastern Europe,4.644000053,0.996192753,0.7311597470000001,0.381498635,0.039864216,0.201312944,1.490441561
110,Bangladesh,Southern Asia,4.607999802,0.586682975,0.533241034,0.47835665899999996,0.123717859,0.172255352,1.978736162
111,Namibia,Sub-Saharan Africa,4.573999882,0.9644343259999999,0.33861181100000004,0.520303547,0.093146972,0.077133745,1.481890202
112,Kenya,Sub-Saharan Africa,4.552999973,0.560479462,0.30998835,0.452763766,0.064641319,0.444860309,1.651902199
113,Mozambique,Sub-Saharan Africa,4.5500001910000005,0.23430565,0.106654435,0.48079109200000003,0.179436386,0.32222810399999996,2.355650902
114,Myanmar,Southeastern Asia,4.545000076,0.36711055,0.397522569,0.514492035,0.188816205,0.8380751609999999,1.115290403
115,Senegal,Sub-Saharan Africa,4.534999847,0.47930902200000003,0.40936285299999997,0.37792226700000003,0.11546044800000001,0.183468893,1.789646149
116,Zambia,Sub-Saharan Africa,4.513999939,0.636406779,0.257835895,0.461603492,0.07821355,0.249580145,1.826705456
117,Iraq,Middle East and Northern Africa,4.497000217,1.102710485,0.50118047,0.28855553300000003,0.107215755,0.19963726399999998,1.3189072609999999
118,Gabon,Sub-Saharan Africa,4.465000153,1.198210239,0.356578588,0.312328577,0.076046787,0.043785378,1.322916269
119,Ethiopia,Sub-Saharan Africa,4.460000038,0.339233845,0.353409708,0.40884274200000004,0.165455714,0.31265074,2.015743732
120,Sri Lanka,Southern Asia,4.440000057,1.009850144,0.6251308320000001,0.561213255,0.073653966,0.49086356200000003,0.419389248
121,Armenia,Central and Eastern Europe,4.375999928,0.900596738,0.637524426,0.198303267,0.026674422000000003,0.083488092,1.5214991569999998
122,India,Southern Asia,4.315000057,0.7922212479999999,0.455427617,0.469987005,0.092226885,0.231538489,1.519117117
123,Mauritania,Sub-Saharan Africa,4.291999817,0.648457289,0.28534928,0.09609804300000001,0.136957005,0.20187002399999998,1.651637316
124,Congo (Brazzaville),Sub-Saharan Africa,4.290999889,0.808964252,0.28995743399999996,0.435025871,0.07961813400000001,0.120852128,1.7241356369999998
125,Georgia,Central and Eastern Europe,4.285999775,0.9506126640000001,0.649546981,0.309410036,0.251666635,0.054008815,1.500137806
126,Congo (Kinshasa),Sub-Saharan Africa,4.28000021,0.092102349,0.191407025,0.23596134800000002,0.060241355999999996,0.246455833,2.2249586580000003
127,Mali,Sub-Saharan Africa,4.190000057,0.476180494,0.169365674,0.306613743,0.10497024699999999,0.183354199,1.668190956
128,Ivory Coast,Sub-Saharan Africa,4.179999828,0.603048921,0.04864217,0.447706193,0.130061775,0.20123747,1.8449642659999999
129,Cambodia,Southeastern Asia,4.168000221000001,0.601765096,0.429783404,0.633375823,0.068105951,0.385922968,1.042941093
130,Sudan,Sub-Saharan Africa,4.138999939,0.6595166920000001,0.29092082399999997,0.014995855,0.08984752,0.18231745100000002,1.68706584
131,Ghana,Sub-Saharan Africa,4.1199998860000004,0.6672248239999999,0.295637727,0.42302629399999997,0.02533637,0.25692394399999996,1.5778675080000002
132,Ukraine,Central and Eastern Europe,4.096000195,0.8946519490000001,0.575903952,0.122974776,0.023029471,0.270061463,0.814382315
133,Uganda,Sub-Saharan Africa,4.0809998510000005,0.381430715,0.217632607,0.443185955,0.057069719000000005,0.325766057,1.526362658
134,Burkina Faso,Sub-Saharan Africa,4.032000065,0.35022771399999997,0.21584425899999998,0.32436785100000004,0.12032810599999999,0.250864685,1.7272129059999999
135,Niger,Sub-Saharan Africa,4.027999878,0.161925331,0.268505007,0.363658696,0.138572946,0.22867384600000001,1.8739833830000001
136,Malawi,Sub-Saharan Africa,3.970000029,0.23344203800000002,0.315089583,0.466914654,0.072711654,0.28717047,2.0817861559999997
137,Chad,Sub-Saharan Africa,3.9360001089999996,0.438012987,0.041134715,0.162342027,0.053581882000000004,0.21611385,2.071238041
138,Zimbabwe,Sub-Saharan Africa,3.875,0.375846535,0.19676375399999999,0.33638420700000005,0.095375381,0.189143494,1.597970247
139,Lesotho,Sub-Saharan Africa,3.808000088,0.5210212470000001,0.0,0.39066129899999996,0.11909464,0.157497272,1.42983532
140,Angola,Sub-Saharan Africa,3.7950000760000004,0.85842818,0.049868666,0.0,0.069720335,0.09792649,1.614482403
141,Afghanistan,Southern Asia,3.79399991,0.40147721799999997,0.180746779,0.10617952,0.06115783,0.311870933,2.150801182
142,Botswana,Sub-Saharan Africa,3.766000032,1.122094154,0.34175550899999996,0.505196333,0.09858319900000001,0.099348448,0.377913713
143,Benin,Sub-Saharan Africa,3.657000065,0.43108540799999995,0.209930211,0.425962776,0.060929015,0.207948461,1.885630965
144,Madagascar,Sub-Saharan Africa,3.644000053,0.305808693,0.375223309,0.189196765,0.067231975,0.20873253,1.584612608
145,Haiti,Latin America and Caribbean,3.6029999260000003,0.368610263,0.27732113,0.030369857000000004,0.09987215,0.489203781,1.697167635
146,Yemen,Middle East and Northern Africa,3.592999935,0.5916834470000001,0.31008091600000004,0.249463722,0.056767423,0.10412520900000001,1.345600605
147,South Sudan,Sub-Saharan Africa,3.59100008,0.397248626,0.163486004,0.147062436,0.116793513,0.28567081699999997,1.879567385
148,Liberia,Sub-Saharan Africa,3.5329999919999997,0.119041793,0.229918197,0.332881182,0.038948249,0.266549885,1.673285961
149,Guinea,Sub-Saharan Africa,3.5069999689999998,0.24454993,0.19412913899999998,0.34858751299999996,0.110937618,0.264815092,1.5523118969999998
150,Togo,Sub-Saharan Africa,3.4949998860000004,0.305444717,0.247105569,0.380426139,0.095665015,0.19689615100000002,1.837229252
151,Rwanda,Sub-Saharan Africa,3.4709999560000004,0.368745893,0.326424807,0.581843853,0.455220014,0.252756029,0.540061235
152,Syria,Middle East and Northern Africa,3.461999893,0.7771531340000001,0.500533342,0.081539445,0.151347131,0.49366372799999997,1.061573505
153,Tanzania,Sub-Saharan Africa,3.348999977,0.511135876,0.364509284,0.390017778,0.066035107,0.35425636200000005,0.621130466
154,Burundi,Sub-Saharan Africa,2.904999971,0.091622569,0.151610792,0.059900753,0.084147945,0.204435185,1.6830241680000002
155,Central African Republic,Sub-Saharan Africa,2.6930000780000003,0.0,0.018772686,0.270842046,0.056565076,0.280876487,2.066004753
